antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'jumbo bag pink polkadot', 'jumbo storage bag suki', 'jumbo bag woodland animals'})",frozenset({'jumbo shopper vintage red paisley'}),0.01603380412132438,0.06708728872424172,0.011287335031257235,0.703971119133574,10.49336070246042,1.0,0.01021167058482201,3.151424646626647,0.919443828520833,0.1571313456889605,0.6826831950208863,0.4361098046056136
"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull', 'lunch bag pink polkadot'})",frozenset({'lunch bag cars blue'}),0.015049780041676314,0.0649455892567724,0.010245427182218107,0.6807692307692308,10.482147264500204,1.0,0.009268010349226625,2.9290861059426407,0.9184217446391432,0.14688796680497923,0.6585965847944305,0.41926162073220896
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo bag pink vintage paisley'}),0.037855985181755036,0.04931697152118546,0.019564714054179207,0.5168195718654434,10.479548032332628,1.0,0.017697771511064175,1.9675528500795716,0.9401669847973635,0.2893835616438356,0.49175444006011926,0.4567665934444588
"frozenset({'jumbo bag apples', 'jumbo storage bag suki'})",frozenset({'jumbo bag woodland animals'}),0.021532762213475342,0.04931697152118546,0.011113683723084047,0.5161290322580645,10.465545963955778,1.0,0.010051753102229624,1.9647449255228835,0.9243522243256034,0.18604651162790697,0.49102807850038493,0.37074057246706044
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo bag woodland animals'})",frozenset({'jumbo bag pink polkadot'}),0.01713359573975457,0.06980782588562168,0.012502894188469553,0.7297297297297298,10.45340863251311,1.0,0.011306835120274136,3.4417110442232013,0.920102080879466,0.16796267496111977,0.7094468457256262,0.45441710367083504
"frozenset({'lunch bag  black skull', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag pink polkadot'}),0.01626533919888863,0.06129891178513545,0.010419078490391294,0.6405693950177935,10.449930942707649,1.0,0.009422030897683314,2.611633720676999,0.9192576247916054,0.15517241379310343,0.6170979138143554,0.40527053320294776
"frozenset({'jumbo bag toys', 'jumbo bag pink polkadot'})",frozenset({'jumbo storage bag suki'}),0.01620745542949757,0.06801342903449872,0.011518870108821487,0.7107142857142857,10.449617021276596,1.0,0.010416545489137553,3.221681973707906,0.919200615929731,0.15843949044585987,0.6896031302403578,0.44003799392097265
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo bag pink polkadot'})",frozenset({'jumbo storage bag suki'}),0.02170641352164853,0.06801342903449872,0.01539708265802269,0.7093333333333333,10.429312907801418,1.0,0.013920755042374564,3.2063758175418613,0.9241769740011825,0.20716510903426788,0.6881214003271018,0.4678581560283688
"frozenset({'lunch bag  black skull', 'lunch bag vintage leaf design'})",frozenset({'lunch bag suki design'}),0.016786293123408198,0.061877749479046076,0.010824264876128734,0.6448275862068965,10.420992871197702,1.0,0.009785566835556647,2.641315074282297,0.9194744208977383,0.15955631399317408,0.6214007144635246,0.40987871358988415
"frozenset({'lunch bag  black skull', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag suki design'}),0.01626533919888863,0.061877749479046076,0.010476962259782356,0.6441281138790035,10.409688770227936,1.0,0.009470499675641817,2.63612352396388,0.9188815690022577,0.15483319076133445,0.6206551055330205,0.40672261634081136
"frozenset({'lunch bag pink polkadot', 'lunch bag  black skull', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.014991896272285251,0.0649455892567724,0.01012965964343598,0.6756756756756757,10.403719227248638,1.0,0.009156002105956006,2.8830844331249517,0.9176376564611859,0.1451077943615257,0.6531492492864289,0.4158235775882835
"frozenset({'lunch bag  black skull', 'lunch bag apple design'})",frozenset({'lunch bag suki design'}),0.023558694142162537,0.061877749479046076,0.01516554758045844,0.6437346437346437,10.403329939344907,1.0,0.013707788606276236,2.6332121100829533,0.9256848575846476,0.21581548599670508,0.6202356824310301,0.4444117559178364
"frozenset({'lunch bag pink polkadot', 'lunch bag cars blue', 'lunch bag suki design'})",frozenset({'lunch bag  black skull'}),0.01348691826811762,0.07229682796943737,0.01012965964343598,0.7510729613733905,10.388740176690709,1.0,0.009154598233568019,3.726807570398639,0.9160972665778159,0.13389441469013005,0.7316738304540272,0.44559252552256395
"frozenset({'jumbo storage bag suki', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo shopper vintage red paisley'}),0.01661264181523501,0.06708728872424172,0.01157675387821255,0.6968641114982579,10.387423977777312,1.0,0.010462256780281468,3.077539633748766,0.9189967037494849,0.16051364365971113,0.6750651107677548,0.434713332712028
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag woodland animals'})",frozenset({'jumbo storage bag suki'}),0.022401018754341282,0.06801342903449872,0.015802269043760128,0.7054263565891472,10.371868711858815,1.0,0.014278698944411262,3.163849148803938,0.9242904055503972,0.2117920868890613,0.6839293047906407,0.46888339106053106
"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'lunch bag  black skull'})",frozenset({'lunch bag suki design'}),0.018233387358184763,0.061877749479046076,0.011692521416994674,0.6412698412698413,10.36349651803347,1.0,0.01056428044189051,2.615119547912394,0.9202874270093125,0.17089678510998307,0.6176083036822224,0.41511574383417227
"frozenset({'jumbo bag pink polkadot', 'jumbo bag apples'})",frozenset({'jumbo bag woodland animals'}),0.020953924519564713,0.04931697152118546,0.010708497337346608,0.5110497237569062,10.36255284932431,1.0,0.009675113238558165,1.9443347814086493,0.9228357126193238,0.17978620019436348,0.4856852793244222,0.364092936995824
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo bag pink polkadot'}),0.014007872192637185,0.06980782588562168,0.01012965964343598,0.7231404958677686,10.359017584255033,1.0,0.009151800540384322,3.359798599039994,0.9163011791542964,0.13747054202670855,0.702363111799102,0.43412414511464714
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag  black skull'})",frozenset({'lunch bag pink polkadot'}),0.016149571660106506,0.06129891178513545,0.010245427182218107,0.6344086021505377,10.349426827906223,1.0,0.009255476013657515,2.5676235648230126,0.9182049075459977,0.1524547803617571,0.6105348098139415,0.400773706174419
"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag skulls'})",frozenset({'jumbo storage bag suki'}),0.017365130817318823,0.06801342903449872,0.01221347534151424,0.7033333333333334,10.341095035460993,1.0,0.01103241324899574,3.141527767299443,0.9192615390113058,0.16693037974683544,0.6816835393246796,0.44145390070921986
frozenset({'dotcom postage'}),frozenset({'jumbo bag woodland animals'}),0.0408659411900903,0.04931697152118546,0.020838156980782587,0.5099150141643058,10.339544348242427,1.0,0.018822772522924462,1.9398330003064825,0.9417702675518004,0.30050083472454087,0.4844917063262632,0.46622511271595574
"frozenset({'lunch bag spaceboy design', 'lunch bag alphabet design'})",frozenset({'lunch bag suki design'}),0.01713359573975457,0.061877749479046076,0.01094003241491086,0.6385135135135136,10.318951786210908,1.0,0.009879844070051075,2.595179309852359,0.9188338599410448,0.1607142857142857,0.6146701708804505,0.4076571309382348
"frozenset({'jumbo shopper vintage red paisley', 'dotcom postage'})",frozenset({'jumbo storage bag suki'}),0.020953924519564713,0.06801342903449872,0.014702477425329938,0.701657458563536,10.316454684377574,1.0,0.01327732916702428,3.123880913791774,0.9223952761491901,0.19797349961028843,0.6798853645204427,0.45891383566474675
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.015512850196804815,0.06708728872424172,0.010708497337346608,0.6902985074626866,10.289557389926985,1.0,0.009667782277257654,3.0122964653241358,0.9170399938979431,0.14895330112721417,0.6680273633384236,0.4249594349220249
"frozenset({'lunch bag  black skull', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag pink polkadot'}),0.018407038666357952,0.06129891178513545,0.01157675387821255,0.628930817610063,10.260064971701084,1.0,0.010448422438777897,2.529719881799381,0.9194592522703149,0.16992353440951574,0.6046993158433401,0.40889411513175483
frozenset({'charlotte bag apples design'}),frozenset({'charlotte bag suki design'}),0.03316739986107895,0.05035887937022459,0.01713359573975457,0.5165794066317626,10.257960722954403,1.0,0.015463322651126493,1.964420079858705,0.933475698652613,0.2580645161290322,0.49094391253019204,0.4284046458446169
"frozenset({'jumbo bag red retrospot', 'jumbo bag spaceboy design'})",frozenset({'jumbo bag woodland animals'}),0.024600601991201666,0.04931697152118546,0.01244501041907849,0.5058823529411764,10.257774095553714,1.0,0.01123178323127438,1.9240013671595055,0.925275292474534,0.2024482109227872,0.4802498495745107,0.37911488539077604
frozenset({'woodland charlotte bag'}),frozenset({'red retrospot charlotte bag'}),0.04775410974762676,0.05921509608705719,0.028999768464922436,0.6072727272727273,10.255370123522617,1.0,0.026172004267664844,2.3955171164449935,0.9477490220458724,0.3719376391982184,0.5825535984965013,0.5485043988269795
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag  black skull'})",frozenset({'lunch bag suki design'}),0.016149571660106506,0.061877749479046076,0.010245427182218107,0.6344086021505377,10.252612732228895,1.0,0.009246128032840134,2.5660402734837864,0.9172775255453854,0.15115286080273269,0.6102945030389764,0.3999919530864943
"frozenset({'wooden frame antique white', 'white hanging heart tlight holder'})",frozenset({'wooden picture frame white finish'}),0.019275295207223896,0.06297754109747626,0.01244501041907849,0.6456456456456456,10.251998321851264,1.0,0.01123109972299956,2.6443091424961054,0.9201950726718451,0.17827529021558874,0.6218293905469592,0.42162796988164636
"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue', 'lunch bag red retrospot'})",frozenset({'lunch bag suki design'}),0.01643899050706182,0.061877749479046076,0.010419078490391294,0.6338028169014084,10.242822698586277,1.0,0.009401870754106905,2.5617953764226042,0.9174526574597195,0.15345268542199486,0.6096487607076406,0.40109224100449276
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki', 'jumbo bag woodland animals'})",frozenset({'jumbo bag pink polkadot'}),0.018870108821486455,0.06980782588562168,0.01348691826811762,0.7147239263803682,10.238449877402354,1.0,0.01216963699706456,3.260673642594489,0.9196834922202387,0.17936874518860663,0.6933149067919876,0.4539622948651426
"frozenset({'lunch bag cars blue', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag pink polkadot'}),0.016786293123408198,0.06129891178513545,0.01053484602917342,0.6275862068965516,10.238129660382272,1.0,0.009505864527802194,2.5205862553917653,0.9177312149760047,0.15595544130248498,0.6032668995711183,0.39972322620559403
"frozenset({'lunch bag cars blue', 'lunch bag suki design', 'lunch bag  black skull'})",frozenset({'lunch bag pink polkadot'}),0.016149571660106506,0.06129891178513545,0.01012965964343598,0.6272401433691757,10.232484151884682,1.0,0.009139708474875389,2.518246188576416,0.917082510358971,0.15047291487532247,0.602898237457352,0.39624518972047074
"frozenset({'jumbo shopper vintage red paisley', 'jumbo storage bag suki', 'jumbo bag woodland animals'})",frozenset({'jumbo bag pink polkadot'}),0.015802269043760128,0.06980782588562168,0.011287335031257235,0.7142857142857143,10.23217247097844,1.0,0.01018421298525268,3.2556726094003245,0.9167558666117744,0.1518691588785047,0.6928438083385189,0.43798862828713575
"frozenset({'dotcom postage', 'jumbo bag apples'})",frozenset({'jumbo storage bag suki'}),0.014818244964112062,0.06801342903449872,0.01030331095160917,0.6953125000000001,10.223164893617023,1.0,0.009295471299326716,3.058827720091903,0.9157527825822893,0.14205905826017562,0.6730773709707473,0.4234009308510639
"frozenset({'jumbo bag pink polkadot', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo storage bag suki'}),0.015918036582542254,0.06801342903449872,0.011055799953692984,0.6945454545454546,10.211887040618956,1.0,0.009973159702217693,3.051146512089439,0.9166664356978078,0.1517077045274027,0.6722543489675966,0.4285493230174081
"frozenset({'pack of 72 skull cake cases', '60 teatime fairy cake cases'})",frozenset({'pack of 72 retrospot cake cases'}),0.01389210465385506,0.07345450335725863,0.010419078490391294,0.7499999999999999,10.210401891252953,1.0,0.009398640842455308,3.7061819865709635,0.9147687250528292,0.13544018058690743,0.73018054601112,0.4459219858156028
"frozenset({'lunch bag cars blue', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag spaceboy design'}),0.015512850196804815,0.06581384579763834,0.010419078490391294,0.6716417910447761,10.205174654432323,1.0,0.009398118159656918,2.8450214696162828,0.9162237378488555,0.14693877551020407,0.6485088036488972,0.41497656834560703
frozenset({'paper chain kit vintage christmas'}),frozenset({'paper chain kit 50s christmas'}),0.04682796943736976,0.06592961333642047,0.03148877054873813,0.6724351050679851,10.199287862295442,1.0,0.028401420630402626,2.8515582747578705,0.9462656373352766,0.3874643874643873,0.6493145488724367,0.5750235226832463
"frozenset({'jumbo bag toys', 'jumbo bag woodland animals'})",frozenset({'jumbo shopper vintage red paisley'}),0.016670525584626072,0.06708728872424172,0.011403102570039361,0.6840277777777778,10.196086185408879,1.0,0.010284722206958693,2.952514954367235,0.9172135840288576,0.15760000000000002,0.6613056951597003,0.42700094669734445
"frozenset({'jumbo bag red retrospot', 'jumbo bag alphabet'})",frozenset({'jumbo bag apples'}),0.023732345450335725,0.05551053484602917,0.013429034498726558,0.5658536585365854,10.193626491009438,1.0,0.012111639309627695,2.1755094422085848,0.9238239960418227,0.20404573438874232,0.5403375500936477,0.4038861619064575
"frozenset({'lunch bag alphabet design', 'lunch bag red retrospot'})",frozenset({'lunch bag suki design'}),0.017365130817318823,0.061877749479046076,0.01094003241491086,0.6300000000000001,10.181365762394764,1.0,0.009865517200525944,2.5354655419485246,0.9177176368505304,0.16016949152542376,0.6055951132226817,0.40340037418147806
"frozenset({'lunch bag pink polkadot', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag spaceboy design'}),0.015918036582542254,0.06581384579763834,0.010650613567955545,0.6690909090909092,10.166415607259935,1.0,0.009602986362910943,2.823090026435709,0.9162213603803356,0.1498371335504886,0.6457782108838557,0.4154601423203007
"frozenset({'lunch bag  black skull', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag spaceboy design'}),0.01626533919888863,0.06581384579763834,0.010882148645519797,0.6690391459074734,10.165629098238796,1.0,0.009811664119637858,2.8226484874286415,0.9165370916352118,0.15284552845528457,0.6457228009602521,0.41719327568020986
"frozenset({'jumbo bag pink polkadot', 'jumbo bag red retrospot', 'dotcom postage'})",frozenset({'jumbo shopper vintage red paisley'}),0.015918036582542254,0.06708728872424172,0.010824264876128734,0.68,10.136048317515101,1.0,0.00975636695999268,2.915352222736745,0.9159219007878429,0.14995990376904572,0.656988273251846,0.42067299396031066
"frozenset({'jumbo bag red retrospot', 'jumbo bag pink polkadot', 'jumbo bag woodland animals'})",frozenset({'jumbo storage bag suki'}),0.019564714054179207,0.06801342903449872,0.01348691826811762,0.6893491124260356,10.13548533299761,1.0,0.012156254977213444,3.0001091522508525,0.9193230347285253,0.18203125000000006,0.666678794253288,0.4438234923832306
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo bag pink polkadot'})",frozenset({'jumbo  bag baroque black white'}),0.02170641352164853,0.05342671914795091,0.011750405186385737,0.5413333333333333,10.132258577103649,1.0,0.010590702727455336,2.0637498855785954,0.9213035168875365,0.18538812785388123,0.5154451578711348,0.3806341639581076
"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull', 'lunch bag red retrospot'})",frozenset({'lunch bag pink polkadot'}),0.018001852280620515,0.06129891178513545,0.01117156749247511,0.6205787781350481,10.1238139481219,1.0,0.010068073537556314,2.474034224023922,0.9177440906224185,0.16397621070518265,0.5958018727915824,0.40141309067281206
"frozenset({'dotcom postage', 'jumbo bag toys'})",frozenset({'jumbo shopper vintage red paisley'}),0.015686501504978006,0.06708728872424172,0.010650613567955545,0.6789667896678966,10.120647332443989,1.0,0.009598248712417833,2.905969479950924,0.9155539291512725,0.1476725521669342,0.6558807630640058,0.41886216963981543
"frozenset({'jumbo bag woodland animals', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo storage bag suki'}),0.016149571660106506,0.06801342903449872,0.011113683723084047,0.6881720430107526,10.118178906428735,1.0,0.01001529597704184,2.988784520682469,0.9159603532976408,0.1521394611727417,0.6654158260389891,0.4257881491649508
frozenset({'alarm clock bakelike pink'}),frozenset({'alarm clock bakelike red'}),0.04352859458207919,0.05892567724010188,0.02593192868719611,0.5957446808510638,10.11010324792041,1.0,0.023366976772137265,2.3279206931429055,0.942097209254072,0.3388804841149773,0.5704321015120543,0.5179116331563767
"frozenset({'lunch bag spaceboy design', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag pink polkadot'}),0.017191479509145634,0.06129891178513545,0.010650613567955545,0.6195286195286196,10.106682182225148,1.0,0.009596794582068463,2.467205515042609,0.9168170015645926,0.15699658703071673,0.5946831368919302,0.39663871958489527
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki', 'jumbo bag woodland animals'})",frozenset({'jumbo shopper vintage red paisley'}),0.018870108821486455,0.06708728872424172,0.012792313035424868,0.6779141104294479,10.104956144761987,1.0,0.011526368596659946,2.896471846437117,0.9183683711742016,0.17484177215189875,0.6547523839287177,0.43429786625872746
"frozenset({'jumbo bag red retrospot', 'jumbo bag toys'})",frozenset({'jumbo storage bag suki'}),0.01979624913174346,0.06801342903449872,0.013602685806899745,0.6871345029239766,10.102923976608187,1.0,0.012256275021428654,2.9788729651420693,0.9192157789063423,0.1833073322932917,0.6643025695618049,0.4435672514619883
"frozenset({'jumbo bag red retrospot', 'jumbo storage bag suki', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo bag pink polkadot'}),0.015512850196804815,0.06980782588562168,0.01094003241491086,0.705223880597015,10.10236132768991,1.0,0.009857114069382576,3.155588641299411,0.915210769161851,0.14708171206225681,0.683101914200002,0.4309701492537314
"frozenset({'jumbo bag woodland animals', 'jumbo storage bag skulls'})",frozenset({'jumbo storage bag suki'}),0.016091687890715443,0.06801342903449872,0.011055799953692984,0.6870503597122302,10.10168682075616,1.0,0.009961349081292507,2.9780720313610267,0.9157424741685041,0.15134706814580035,0.6642122858448847,0.4248017756007959
"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.015628617735586943,0.0649455892567724,0.010245427182218107,0.6555555555555556,10.093919588037235,1.0,0.00923041739411157,2.714674095706145,0.9152343041439015,0.145679012345679,0.631631656418087,0.40665478312537134
"frozenset({'recycling bag retrospot', 'jumbo bag woodland animals'})",frozenset({'jumbo storage bag suki'}),0.015686501504978006,0.06801342903449872,0.010766381106737671,0.6863468634686346,10.091343330454581,1.0,0.009699488349829291,2.9713924791958917,0.9152624307208822,0.1476190476190476,0.6634574506728856,0.4223223679045301
"frozenset({'lunch bag pink polkadot', 'lunch bag spaceboy design', 'lunch bag red retrospot'})",frozenset({'lunch bag cars blue'}),0.016381106737670757,0.0649455892567724,0.010708497337346608,0.6537102473498233,10.065506446716173,1.0,0.009644616707590497,2.7002081453095244,0.9156501643761105,0.15163934426229506,0.6296581795973473,0.409297191411097
"frozenset({'lunch bag cars blue', 'lunch bag dolly girl design'})",frozenset({'lunch bag spaceboy design'}),0.01539708265802269,0.06581384579763834,0.010187543412827044,0.6616541353383459,10.053418506688887,1.0,0.009174202189038447,2.7610390779758696,0.9146137298915077,0.143439282803586,0.6378175129875001,0.4082237255407649
"frozenset({'jumbo bag pink polkadot', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.018233387358184763,0.06708728872424172,0.012271359110905301,0.6730158730158731,10.031943246093377,1.0,0.011048130588785822,2.853082563610329,0.9170391452978143,0.16798732171156897,0.6495019061998029,0.42796609008860953
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag toys'})",frozenset({'jumbo bag pink polkadot'}),0.015339198888631628,0.06980782588562168,0.010708497337346608,0.6981132075471698,10.000500641446852,1.0,0.00963770121210409,3.081261576753878,0.9140254239307792,0.14385692068429237,0.6754576088105104,0.4257564379361056
"frozenset({'lunch bag vintage leaf design', 'lunch bag red retrospot'})",frozenset({'lunch bag suki design'}),0.017423014586709886,0.061877749479046076,0.010766381106737671,0.6179401993355482,9.986468553527532,1.0,0.009688284174971471,2.455433020928758,0.9158208624321029,0.15709459459459457,0.5927398583156,0.395967293306689
"frozenset({'lunch bag  black skull', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag apple design'}),0.018407038666357952,0.05834683954619125,0.010708497337346608,0.5817610062893083,9.970737246680644,1.0,0.009634504805760082,2.251471466348205,0.9165780003378777,0.16213847502191062,0.5558460256118816,0.38264637616052716
"frozenset({'lunch bag dolly girl design', 'lunch bag suki design'})",frozenset({'lunch bag spaceboy design'}),0.016149571660106506,0.06581384579763834,0.010592729798564482,0.6559139784946236,9.966200433133789,1.0,0.009529864379628323,2.7149785106506132,0.9144284864156356,0.1484184914841849,0.6316729594443966,0.40843192328425115
"frozenset({'lunch bag dolly girl design', 'lunch bag red retrospot'})",frozenset({'lunch bag spaceboy design'}),0.020143551748089836,0.06581384579763834,0.013197499421162306,0.6551724137931034,9.954932823825555,1.0,0.011871774812596773,2.7091398471868486,0.9180398716545616,0.18138424821002386,0.6308791511673372,0.42785005913929575
"frozenset({'dotcom postage', 'jumbo bag pink polkadot'})",frozenset({'jumbo storage bag suki'}),0.01985413290113452,0.06801342903449872,0.013429034498726558,0.6763848396501458,9.944871906209293,1.0,0.012078686839613738,2.8799224670375407,0.917665108123904,0.18040435458786935,0.6527684298985106,0.4369158240803921
"frozenset({'jumbo bag woodland animals', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.016149571660106506,0.06708728872424172,0.010766381106737671,0.6666666666666667,9.937302272073628,1.0,0.009682950130003275,2.798738133827275,0.9141319056304056,0.14856230031948883,0.6426961179706728,0.4135749209088295
"frozenset({'lunch bag spaceboy design', 'lunch bag apple design'})",frozenset({'lunch bag suki design'}),0.022227367446168093,0.061877749479046076,0.013660569576290808,0.6145833333333334,9.932218584346742,1.0,0.012285190101878115,2.4340469202705832,0.9197614355607108,0.19391947411668037,0.5891615762736266,0.41767520268163394
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo storage bag suki'}),0.01586015281315119,0.06801342903449872,0.010708497337346608,0.6751824817518248,9.927193663612362,1.0,0.009629793959513045,2.8692620274668243,0.9137589536366152,0.1463607594936709,0.6514783277277514,0.41631464513123156
"frozenset({'heart of wicker small', 'white hanging heart tlight holder'})",frozenset({'heart of wicker large'}),0.022053716137994905,0.05290576522343135,0.01157675387821255,0.5249343832020998,9.92206389956179,1.0,0.010409985149911592,1.9936072013805124,0.9194927493341224,0.18264840182648404,0.4983966754797382,0.3718763819730412
"frozenset({'jumbo bag spaceboy design', 'jumbo bag woodland animals'})",frozenset({'jumbo storage bag suki'}),0.016728409354017135,0.06801342903449872,0.011287335031257235,0.6747404844290656,9.920694986380033,1.0,0.010149578548797746,2.865362968181168,0.9144987192317503,0.15366430260047284,0.651004074839857,0.42034896561878815
"frozenset({'jumbo bag red retrospot', 'jumbo bag pink polkadot', 'jumbo bag pink vintage paisley'})",frozenset({'jumbo shopper vintage red paisley'}),0.016959944431581383,0.06708728872424172,0.011287335031257235,0.6655290102389079,9.920344418367018,1.0,0.010149538342428639,2.7892186163652775,0.9147104872595069,0.15513126491646778,0.6414766507965113,0.41688875015828053
"frozenset({'jumbo bag red retrospot', 'dotcom postage', 'jumbo bag woodland animals'})",frozenset({'jumbo bag pink polkadot'}),0.015744385274369065,0.06980782588562168,0.010882148645519797,0.6911764705882354,9.901131596917375,1.0,0.009783067339610495,3.0120508495132263,0.9133820828140563,0.14573643410852713,0.6680002928364874,0.42353185055116577
"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.01620745542949757,0.0649455892567724,0.010419078490391294,0.6428571428571428,9.898395721925132,1.0,0.009366475747169698,2.618152350081037,0.9137836353651839,0.14729950900163663,0.6180512566546985,0.4016424751718869
"frozenset({'jumbo bag toys', 'jumbo bag woodland animals'})",frozenset({'jumbo bag pink polkadot'}),0.016670525584626072,0.06980782588562168,0.011518870108821487,0.6909722222222222,9.898205730606227,1.0,0.010355136961388109,3.0100600690442807,0.9142119829190691,0.15366795366795363,0.6677807163105856,0.42799025704809285
"frozenset({'lunch bag  black skull', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag woodland'}),0.018407038666357952,0.057594350544107435,0.010476962259782356,0.5691823899371069,9.88260800859644,1.0,0.009416820822353197,2.1874817264742616,0.9156668506332513,0.1598939929328622,0.5428533240312916,0.37554596883790015
"frozenset({'lunch bag  black skull', 'lunch bag dolly girl design'})",frozenset({'lunch bag spaceboy design'}),0.017191479509145634,0.06581384579763834,0.01117156749247511,0.6498316498316499,9.873783273959177,1.0,0.010040130111026939,2.6678200749817447,0.9144423147521153,0.1555197421434327,0.6251621279194239,0.409788296331832
"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull', 'lunch bag red retrospot'})",frozenset({'lunch bag suki design'}),0.018001852280620515,0.061877749479046076,0.010997916184301921,0.6109324758842443,9.873217449369696,1.0,0.00988400207872289,2.4112067761323686,0.9151910279677976,0.15966386554621848,0.5852699113578209,0.3943343389711212
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo storage bag suki'})",frozenset({'jumbo bag pink polkadot'}),0.02234313498495022,0.06980782588562168,0.01539708265802269,0.689119170984456,9.871660694798889,1.0,0.013837356981254342,2.992118160067917,0.9192385938202522,0.20060331825037703,0.6657885997465751,0.4548415092069875
"frozenset({'jumbo bag toys', 'jumbo bag pink polkadot'})",frozenset({'jumbo shopper vintage red paisley'}),0.01620745542949757,0.06708728872424172,0.010708497337346608,0.6607142857142857,9.848576358930114,1.0,0.009621183095462626,2.749637464812761,0.9132641702658176,0.14752791068580542,0.6363156915058633,0.41016732404782447
"frozenset({'jumbo shopper vintage red paisley', 'jumbo bag red retrospot', 'jumbo bag scandinavian blue paisley'})",frozenset({'jumbo bag pink polkadot'}),0.01586015281315119,0.06980782588562168,0.010882148645519797,0.6861313868613139,9.828860563363232,1.0,0.009774985859419986,2.9636355314806946,0.9127349222995043,0.1455108359133127,0.6625765923718767,0.42100930868770503
"frozenset({'dotcom postage', 'jumbo bag woodland animals'})",frozenset({'jumbo shopper vintage red paisley'}),0.020838156980782587,0.06708728872424172,0.01371845334568187,0.6583333333333333,9.813085993672708,1.0,0.012320477891831036,2.7304762281241706,0.9172081857936909,0.1848673946957878,0.6337635209199396,0.431409979867702
"frozenset({'lunch bag pink polkadot', 'lunch bag woodland', 'lunch bag red retrospot'})",frozenset({'lunch bag cars blue'}),0.015918036582542254,0.0649455892567724,0.01012965964343598,0.6363636363636365,9.798411926754174,1.0,0.009095853377771914,2.5713996295438766,0.9124673338543109,0.1432078559738134,0.6111067340484204,0.3961675579322639
"frozenset({'lunch bag  black skull', 'lunch bag red retrospot', 'lunch bag suki design'})",frozenset({'lunch bag cars blue'}),0.018407038666357952,0.0649455892567724,0.011692521416994674,0.6352201257861635,9.780804717541676,1.0,0.010497065444335863,2.5633388156581582,0.9145938889206765,0.16316639741518574,0.6098837992498304,0.4076278882050247
